_id,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69ca8ebf82d567a0f78eb3da,EZYV221,Asia,Bachelor's,Y,N,879,1996,Midwest,141796.39,Month,Y,Certified
69ca8ebf82d567a0f78eb3db,EZYV222,North America,Doctorate,Y,Y,2518,2010,South,219529.62,Year,Y,Certified
69ca8ebf82d567a0f78eb3dc,EZYV223,Europe,Doctorate,N,N,2468,1991,West,195404.0,Year,Y,Certified
69ca8ebf82d567a0f78eb3dd,EZYV224,Europe,Bachelor's,N,N,787,1913,Northeast,158569.72,Year,N,Denied
69ca8ebf82d567a0f78eb3de,EZYV225,South America,Bachelor's,N,N,1004,1960,Midwest,135792.52,Year,Y,Certified
69ca8ebf82d567a0f78eb3df,EZYV226,Asia,Bachelor's,Y,N,717,1998,Northeast,100379.63,Year,Y,Certified
69ca8ebf82d567a0f78eb3e0,EZYV227,North America,Master's,N,N,20,1997,Midwest,138925.72,Year,N,Certified
69ca8ebf82d567a0f78eb3e1,EZYV228,Asia,High School,Y,N,503,1998,Midwest,118458.61,Year,Y,Certified
69ca8ebf82d567a0f78eb3e2,EZYV229,Asia,High School,Y,N,584,1968,West,688.1266,Hour,Y,Denied
69ca8ebf82d567a0f78eb3e3,EZYV230,Asia,Master's,N,N,2770,1997,South,112028.45,Year,N,Certified
69ca8ebf82d567a0f78eb3e4,EZYV231,North America,High School,N,N,284,1982,West,808.582,Hour,Y,Denied
69ca8ebf82d567a0f78eb3e5,EZYV232,Asia,Master's,Y,N,1935,1989,Northeast,112881.33,Year,Y,Certified
69ca8ebf82d567a0f78eb3e6,EZYV233,Asia,Doctorate,Y,N,2098,2010,South,7794.05,Year,Y,Certified
69ca8ebf82d567a0f78eb3e7,EZYV234,Asia,Bachelor's,Y,N,3223,1997,South,7113.47,Year,Y,Certified
69ca8ebf82d567a0f78eb3e8,EZYV235,Europe,Bachelor's,N,N,2771,1975,West,100786.62,Year,Y,Certified
69ca8ebf82d567a0f78eb3e9,EZYV236,North America,High School,N,N,2147,1986,West,87390.54,Year,Y,Denied
69ca8ebf82d567a0f78eb3ea,EZYV237,Asia,Bachelor's,N,N,2543,2014,West,93644.17,Year,Y,Denied
69ca8ebf82d567a0f78eb3eb,EZYV238,North America,Master's,N,N,155999,2003,West,118555.6,Year,Y,Denied
69ca8ebf82d567a0f78eb3ec,EZYV239,Asia,Master's,N,N,3592,1950,West,114512.69,Year,Y,Denied
69ca8ebf82d567a0f78eb3ed,EZYV240,Europe,Master's,Y,N,5504,1996,South,59125.18,Year,Y,Certified
69ca8ebf82d567a0f78eb3ee,EZYV241,Europe,High School,Y,N,2216,2000,Northeast,26325.98,Year,Y,Denied
69ca8ebf82d567a0f78eb3ef,EZYV242,Oceania,Doctorate,Y,N,2871,2009,South,56606.54,Month,Y,Certified
69ca8ebf82d567a0f78eb3f0,EZYV243,Africa,Bachelor's,N,Y,2509,2003,West,51886.04,Year,Y,Denied
69ca8ebf82d567a0f78eb3f1,EZYV244,North America,Master's,N,N,1720,1995,Northeast,62112.22,Week,Y,Denied
69ca8ebf82d567a0f78eb3f2,EZYV245,Europe,Doctorate,Y,N,1760,1997,South,63108.03,Year,Y,Certified
69ca8ebf82d567a0f78eb3f3,EZYV246,Europe,Master's,N,N,-25,1980,Northeast,39452.99,Year,Y,Certified
69ca8ebf82d567a0f78eb3f4,EZYV247,Europe,Doctorate,Y,Y,1025,2005,Northeast,80580.97,Year,Y,Certified
69ca8ebf82d567a0f78eb3f5,EZYV248,Europe,Doctorate,N,N,109,2008,South,37291.82,Year,Y,Certified
69ca8ebf82d567a0f78eb3f6,EZYV249,North America,Master's,Y,N,2901,1971,Northeast,95974.61,Year,Y,Certified
69ca8ebf82d567a0f78eb3f7,EZYV250,Asia,High School,Y,N,4449,1963,Northeast,21846.43,Year,Y,Denied
69ca8ebf82d567a0f78eb3f8,EZYV251,Asia,Master's,Y,N,4280,2004,Northeast,61147.07,Year,Y,Certified
69ca8ebf82d567a0f78eb3f9,EZYV252,Europe,Doctorate,N,Y,2223,2013,West,120148.75,Year,Y,Certified
69ca8ebf82d567a0f78eb3fa,EZYV253,Asia,Bachelor's,Y,N,1667,2007,South,206941.23,Year,N,Certified
69ca8ebf82d567a0f78eb3fb,EZYV254,Europe,Master's,Y,N,5260,1994,West,91689.54,Year,Y,Certified
69ca8ebf82d567a0f78eb3fc,EZYV255,Asia,Master's,N,N,365,1896,Northeast,76214.85,Year,Y,Denied
69ca8ebf82d567a0f78eb3fd,EZYV256,Europe,High School,N,N,1243,1998,West,65458.88,Year,Y,Denied
69ca8ebf82d567a0f78eb3fe,EZYV257,Asia,Master's,Y,N,1721,2009,South,62730.52,Year,Y,Certified
69ca8ebf82d567a0f78eb3ff,EZYV258,Asia,Bachelor's,Y,N,517,1949,South,21651.43,Year,Y,Certified
69ca8ebf82d567a0f78eb400,EZYV259,Asia,Bachelor's,N,N,3266,2007,Midwest,102598.35,Year,Y,Certified
69ca8ebf82d567a0f78eb401,EZYV260,Asia,Bachelor's,Y,N,955,1998,West,56422.81,Year,Y,Certified
69ca8ebf82d567a0f78eb402,EZYV261,Asia,Bachelor's,N,N,1310,2007,South,141372.27,Year,Y,Certified
69ca8ebf82d567a0f78eb403,EZYV262,Asia,Master's,N,Y,2854,1843,Northeast,138642.17,Year,Y,Denied
69ca8ebf82d567a0f78eb404,EZYV263,Asia,Bachelor's,Y,N,230,1925,Midwest,143628.65,Year,Y,Certified
69ca8ebf82d567a0f78eb405,EZYV264,Asia,Master's,N,N,2374,2006,Midwest,35760.36,Year,Y,Certified
69ca8ebf82d567a0f78eb406,EZYV265,Asia,Master's,N,N,4241,1998,Northeast,3456.8,Year,Y,Denied
69ca8ebf82d567a0f78eb407,EZYV266,South America,High School,Y,N,69469,1974,South,42469.25,Year,Y,Certified
69ca8ebf82d567a0f78eb408,EZYV267,Asia,Bachelor's,N,N,5425,1855,Northeast,45614.3,Year,Y,Denied
69ca8ebf82d567a0f78eb409,EZYV268,North America,Master's,Y,N,2733,1960,West,108458.31,Year,Y,Certified
69ca8ebf82d567a0f78eb40a,EZYV269,Asia,Master's,Y,N,3664,1931,West,62950.34,Year,Y,Certified
69ca8ebf82d567a0f78eb40b,EZYV270,Asia,Bachelor's,N,Y,1546,1850,South,162990.52,Year,Y,Certified
69ca8ebf82d567a0f78eb40c,EZYV271,Asia,Master's,Y,N,2486,1906,South,84521.88,Year,Y,Certified
69ca8ebf82d567a0f78eb40d,EZYV272,North America,Master's,Y,N,1233,2001,South,141129.7,Year,N,Certified
69ca8ebf82d567a0f78eb40e,EZYV273,Asia,High School,N,N,1681,1999,West,85218.35,Year,Y,Denied
69ca8ebf82d567a0f78eb40f,EZYV274,Africa,Master's,N,N,1608,2009,West,118.84,Hour,Y,Denied
69ca8ebf82d567a0f78eb410,EZYV275,Asia,Master's,N,N,4349,1998,West,154428.88,Year,N,Denied
69ca8ebf82d567a0f78eb411,EZYV276,Asia,Bachelor's,Y,N,1764,1961,South,65108.59,Year,Y,Certified
69ca8ebf82d567a0f78eb412,EZYV277,Asia,Bachelor's,Y,Y,4440,1998,South,21001.69,Year,Y,Certified
69ca8ebf82d567a0f78eb413,EZYV278,Asia,High School,N,N,769,1951,South,57370.96,Year,Y,Certified
69ca8ebf82d567a0f78eb414,EZYV279,Asia,Master's,N,N,2443,1958,Midwest,99714.22,Year,Y,Certified
69ca8ebf82d567a0f78eb415,EZYV280,Asia,High School,N,N,3725,2009,Midwest,139424.83,Year,Y,Certified
69ca8ebf82d567a0f78eb416,EZYV281,Asia,Bachelor's,N,N,2061,1995,West,20951.91,Year,Y,Denied
69ca8ebf82d567a0f78eb417,EZYV282,Asia,Master's,Y,N,216,1909,Midwest,66329.37,Year,Y,Certified
69ca8ebf82d567a0f78eb418,EZYV283,Europe,Bachelor's,Y,N,3489,2007,South,88447.6,Year,Y,Certified
69ca8ebf82d567a0f78eb419,EZYV284,North America,Bachelor's,N,Y,433,1912,West,123018.45,Year,Y,Denied
69ca8ebf82d567a0f78eb41a,EZYV285,Asia,Bachelor's,Y,N,1932,1989,South,165.2722,Hour,Y,Certified
69ca8ebf82d567a0f78eb41b,EZYV286,North America,Master's,Y,N,572,1847,Northeast,12800.02,Year,Y,Certified
69ca8ebf82d567a0f78eb41c,EZYV287,Europe,Master's,Y,N,306,1975,South,103390.44,Year,N,Certified
69ca8ebf82d567a0f78eb41d,EZYV288,Europe,Bachelor's,N,N,623,2007,Northeast,25419.59,Year,Y,Certified
69ca8ebf82d567a0f78eb41e,EZYV289,Oceania,Bachelor's,N,N,2288,2011,West,82385.6,Year,Y,Denied
69ca8ebf82d567a0f78eb41f,EZYV290,Asia,Master's,N,Y,3370,2007,West,42761.33,Year,Y,Denied
69ca8ebf82d567a0f78eb420,EZYV291,Asia,Master's,N,N,875,1983,Midwest,98119.94,Year,Y,Certified
69ca8ebf82d567a0f78eb421,EZYV292,North America,Bachelor's,N,N,2586,1997,West,2007.26,Year,Y,Denied
69ca8ebf82d567a0f78eb422,EZYV293,Asia,Bachelor's,N,N,661,2006,Midwest,84899.65,Year,Y,Certified
69ca8ebf82d567a0f78eb423,EZYV294,Asia,Bachelor's,N,N,2337,1996,South,26813.7,Year,Y,Certified
69ca8ebf82d567a0f78eb424,EZYV295,Asia,Bachelor's,N,N,1672,1998,South,367.31,Year,Y,Certified
69ca8ebf82d567a0f78eb425,EZYV296,Asia,Master's,Y,N,717,1948,South,116370.47,Year,Y,Certified
69ca8ebf82d567a0f78eb426,EZYV297,Europe,Bachelor's,Y,N,1017,1975,South,32086.09,Year,Y,Certified
69ca8ebf82d567a0f78eb427,EZYV298,Asia,High School,N,N,1624,2000,West,205084.59,Year,Y,Denied
69ca8ebf82d567a0f78eb428,EZYV299,Asia,Bachelor's,N,Y,3891,1931,South,45860.87,Year,Y,Certified
69ca8ebf82d567a0f78eb429,EZYV300,Asia,Master's,Y,Y,2009,2005,West,69741.05,Year,Y,Certified
69ca8ebf82d567a0f78eb42a,EZYV301,Asia,Master's,Y,N,3268,2012,Midwest,101371.21,Year,Y,Certified
69ca8ebf82d567a0f78eb42b,EZYV302,Asia,Master's,N,N,1312,1998,South,93644.47,Year,Y,Certified
69ca8ebf82d567a0f78eb42c,EZYV303,North America,Bachelor's,N,N,229,2005,West,248.01,Hour,Y,Denied
69ca8ebf82d567a0f78eb42d,EZYV304,Asia,Bachelor's,Y,N,2597,1945,West,155042.99,Year,Y,Certified
69ca8ebf82d567a0f78eb42e,EZYV305,Asia,Bachelor's,Y,N,2114,1977,West,596.2488,Hour,Y,Certified
69ca8ebf82d567a0f78eb42f,EZYV306,North America,Master's,Y,N,48369,2007,West,53304.04,Year,Y,Certified
69ca8ebf82d567a0f78eb430,EZYV307,Asia,Bachelor's,Y,N,2609,1991,Northeast,34738.65,Year,Y,Certified
69ca8ebf82d567a0f78eb431,EZYV308,North America,Master's,Y,N,4265,1997,South,69375.0,Year,Y,Certified
69ca8ebf82d567a0f78eb432,EZYV309,Asia,Bachelor's,Y,N,533,1978,West,30066.16,Year,Y,Certified
69ca8ebf82d567a0f78eb433,EZYV310,Asia,Master's,Y,N,4574,2006,Northeast,67204.54,Year,Y,Certified
69ca8ebf82d567a0f78eb434,EZYV311,Asia,Master's,Y,Y,954,1988,West,56065.53,Year,Y,Certified
69ca8ebf82d567a0f78eb435,EZYV312,Europe,Bachelor's,Y,N,3831,2010,West,18035.36,Year,Y,Certified
69ca8ebf82d567a0f78eb436,EZYV313,Asia,Bachelor's,N,N,1778,1983,South,100850.52,Year,Y,Certified
69ca8ebf82d567a0f78eb437,EZYV314,Asia,High School,N,N,29453,2005,Island,133586.58,Year,Y,Denied
69ca8ebf82d567a0f78eb438,EZYV315,Asia,High School,N,N,652,1913,Northeast,24968.7,Year,N,Denied
69ca8ebf82d567a0f78eb439,EZYV316,Asia,High School,Y,N,2170,1998,Midwest,115801.09,Year,Y,Certified
69ca8ebf82d567a0f78eb43a,EZYV317,North America,High School,Y,N,3550,2012,West,268.1379,Hour,Y,Certified
69ca8ebf82d567a0f78eb43b,EZYV318,South America,Bachelor's,N,N,1761,1995,Midwest,667.4133,Hour,Y,Certified
69ca8ebf82d567a0f78eb43c,EZYV319,Asia,High School,N,N,805,1898,Northeast,117.85,Hour,Y,Denied
69ca8ebf82d567a0f78eb43d,EZYV320,North America,Doctorate,Y,Y,1615,1991,South,112655.02,Year,Y,Certified
69ca8ebf82d567a0f78eb43e,EZYV321,South America,High School,Y,N,4153,2010,Island,135250.42,Year,Y,Certified
69ca8ebf82d567a0f78eb43f,EZYV322,Asia,High School,N,Y,743,1999,South,132240.65,Year,Y,Certified
69ca8ebf82d567a0f78eb440,EZYV323,Asia,Bachelor's,Y,N,3827,1995,South,65376.07,Year,Y,Certified
69ca8ebf82d567a0f78eb441,EZYV324,Asia,Master's,Y,N,2345,1966,South,111254.68,Year,Y,Certified
69ca8ebf82d567a0f78eb442,EZYV325,Europe,Bachelor's,Y,N,6188,1993,South,94830.46,Year,Y,Certified
69ca8ebf82d567a0f78eb443,EZYV326,North America,Bachelor's,Y,N,629,2004,West,232227.33,Year,Y,Certified
69ca8ebf82d567a0f78eb444,EZYV327,Asia,Bachelor's,Y,N,5576,2009,West,125246.83,Year,Y,Certified
69ca8ebf82d567a0f78eb445,EZYV328,Europe,Doctorate,Y,N,5075,1981,Northeast,36028.54,Year,Y,Certified
69ca8ebf82d567a0f78eb446,EZYV329,Asia,Master's,N,N,2234,1920,West,238691.32,Year,N,Denied
69ca8ebf82d567a0f78eb447,EZYV330,Asia,Bachelor's,Y,N,2698,1970,West,34168.31,Year,Y,Certified
69ca8ebf82d567a0f78eb448,EZYV331,Asia,Doctorate,Y,N,1485,1993,Northeast,91290.38,Year,Y,Certified
69ca8ebf82d567a0f78eb449,EZYV332,Europe,Bachelor's,N,N,2425,2008,South,83239.29,Year,Y,Certified
69ca8ebf82d567a0f78eb44a,EZYV333,South America,Bachelor's,Y,N,2969,1923,West,62586.7,Year,Y,Denied
69ca8ebf82d567a0f78eb44b,EZYV334,Europe,Bachelor's,Y,N,1738,2011,Midwest,29260.86,Year,Y,Certified
69ca8ebf82d567a0f78eb44c,EZYV335,Asia,Master's,Y,N,4614,1911,Northeast,84716.62,Year,N,Certified
69ca8ebf82d567a0f78eb44d,EZYV336,Asia,Master's,Y,N,1222,1975,Midwest,54424.62,Year,Y,Certified
69ca8ebf82d567a0f78eb44e,EZYV337,Europe,Doctorate,N,N,186,1991,West,16551.46,Year,Y,Certified
69ca8ebf82d567a0f78eb44f,EZYV338,North America,Bachelor's,N,Y,2747,1994,Northeast,42321.96,Year,Y,Denied
69ca8ebf82d567a0f78eb450,EZYV339,Asia,Bachelor's,Y,N,2114,2012,Northeast,15.7716,Hour,Y,Certified
69ca8ebf82d567a0f78eb451,EZYV340,Asia,High School,Y,N,4550,1968,Midwest,104457.29,Year,Y,Certified
69ca8ebf82d567a0f78eb452,EZYV341,Europe,Bachelor's,N,N,1083,1999,South,69113.96,Year,Y,Certified
69ca8ebf82d567a0f78eb453,EZYV342,Asia,Master's,Y,N,822,1838,Northeast,66711.21,Year,N,Certified
69ca8ebf82d567a0f78eb454,EZYV343,North America,Bachelor's,Y,N,25805,2002,South,25512.46,Year,Y,Certified
69ca8ebf82d567a0f78eb455,EZYV344,Asia,Master's,N,N,1741,1950,Northeast,20687.36,Year,Y,Denied
69ca8ebf82d567a0f78eb456,EZYV345,Asia,Bachelor's,N,N,3438,2013,Island,97325.13,Year,Y,Denied
69ca8ebf82d567a0f78eb457,EZYV346,Asia,Master's,N,N,1501,1983,Midwest,120371.72,Year,Y,Certified
69ca8ebf82d567a0f78eb458,EZYV347,Asia,Master's,Y,N,2284,2013,South,51610.24,Year,Y,Certified
69ca8ebf82d567a0f78eb459,EZYV348,Asia,Bachelor's,N,N,2384,2007,West,96146.09,Year,N,Denied
69ca8ebf82d567a0f78eb45a,EZYV349,Asia,Master's,N,Y,1031,2014,Northeast,220448.17,Year,N,Denied
69ca8ebf82d567a0f78eb45b,EZYV350,Asia,Master's,Y,N,3213,1924,Midwest,23272.21,Year,Y,Certified
69ca8ebf82d567a0f78eb45c,EZYV351,Asia,Master's,N,N,1894,1906,Northeast,106937.84,Year,Y,Denied
69ca8ebf82d567a0f78eb45d,EZYV352,Asia,Bachelor's,N,N,2280,2011,Midwest,37069.3,Year,Y,Certified
69ca8ebf82d567a0f78eb45e,EZYV353,Asia,Bachelor's,Y,N,1610,1962,Midwest,98331.32,Year,Y,Certified
69ca8ebf82d567a0f78eb45f,EZYV354,Asia,Bachelor's,Y,N,1766,1997,South,3683.43,Year,Y,Certified
69ca8ebf82d567a0f78eb460,EZYV355,Asia,Bachelor's,Y,N,2269,1997,Northeast,196668.77,Year,N,Certified
69ca8ebf82d567a0f78eb461,EZYV356,Asia,Bachelor's,N,Y,114,1851,West,69228.82,Year,Y,Denied
69ca8ebf82d567a0f78eb462,EZYV357,South America,Doctorate,N,N,819,1994,Island,33645.87,Year,Y,Denied
69ca8ebf82d567a0f78eb463,EZYV358,North America,Doctorate,Y,N,28418,1969,Northeast,109700.58,Year,Y,Certified
69ca8ebf82d567a0f78eb464,EZYV359,Asia,High School,N,N,1983,2010,West,30668.32,Year,Y,Denied
69ca8ebf82d567a0f78eb465,EZYV360,Asia,Bachelor's,Y,N,2927,1977,South,99753.8,Year,Y,Certified
69ca8ebf82d567a0f78eb466,EZYV361,Asia,Bachelor's,N,N,2553,2004,Midwest,68751.19,Year,Y,Certified
69ca8ebf82d567a0f78eb467,EZYV362,Asia,Doctorate,Y,N,82716,1993,West,111724.66,Year,N,Certified
69ca8ebf82d567a0f78eb468,EZYV363,South America,Bachelor's,Y,N,1837,1898,South,227.1764,Hour,Y,Certified
69ca8ebf82d567a0f78eb469,EZYV364,Asia,Bachelor's,Y,N,308,1995,West,86133.77,Year,Y,Certified
69ca8ebf82d567a0f78eb46a,EZYV365,North America,High School,N,Y,2561,2014,Northeast,43754.7,Year,Y,Denied
69ca8ebf82d567a0f78eb46b,EZYV366,Asia,Doctorate,Y,N,70113,1897,Northeast,67492.78,Week,Y,Certified
69ca8ebf82d567a0f78eb46c,EZYV367,Asia,Master's,Y,N,5483,2003,West,48943.43,Year,Y,Certified
69ca8ebf82d567a0f78eb46d,EZYV368,Europe,Master's,Y,N,81379,1999,South,49256.63,Year,Y,Certified
69ca8ebf82d567a0f78eb46e,EZYV369,Asia,Bachelor's,Y,N,1506,1998,Northeast,112853.73,Year,Y,Certified
69ca8ebf82d567a0f78eb46f,EZYV370,Asia,Master's,Y,N,190,2001,Midwest,144312.48,Year,Y,Certified
69ca8ebf82d567a0f78eb470,EZYV371,North America,Bachelor's,Y,Y,2701,2010,South,93506.62,Year,Y,Certified
69ca8ebf82d567a0f78eb471,EZYV372,Asia,Master's,N,N,3062,2001,Northeast,198752.64,Year,N,Denied
69ca8ebf82d567a0f78eb472,EZYV373,Asia,High School,Y,N,71,2005,South,18476.27,Year,Y,Certified
69ca8ebf82d567a0f78eb473,EZYV374,Asia,Doctorate,N,N,3166,1995,Northeast,97353.15,Year,N,Denied
69ca8ebf82d567a0f78eb474,EZYV375,Asia,High School,Y,N,35961,1865,Northeast,152912.99,Year,Y,Denied
69ca8ebf82d567a0f78eb475,EZYV376,North America,Master's,Y,N,94411,1977,Northeast,50067.16,Year,Y,Certified
69ca8ebf82d567a0f78eb476,EZYV377,Asia,Bachelor's,N,N,2594,1849,South,85495.84,Year,Y,Certified
69ca8ebf82d567a0f78eb477,EZYV378,Asia,Master's,Y,N,2240,2006,West,19525.49,Year,Y,Certified
69ca8ebf82d567a0f78eb478,EZYV379,Asia,Bachelor's,N,Y,-11,2011,Northeast,32506.14,Year,Y,Denied
69ca8ebf82d567a0f78eb479,EZYV380,Asia,Bachelor's,Y,N,2090,1872,West,197452.18,Year,N,Certified
69ca8ebf82d567a0f78eb47a,EZYV381,Asia,Bachelor's,Y,N,149,1948,South,45850.33,Year,Y,Certified
69ca8ebf82d567a0f78eb47b,EZYV382,Asia,Master's,Y,N,855,2009,Northeast,53519.51,Year,Y,Certified
69ca8ebf82d567a0f78eb47c,EZYV383,Asia,Master's,Y,N,566,1998,Midwest,142325.74,Year,Y,Certified
69ca8ebf82d567a0f78eb47d,EZYV384,Asia,Doctorate,N,N,3970,2013,West,74603.2,Year,Y,Denied
69ca8ebf82d567a0f78eb47e,EZYV385,Asia,Bachelor's,Y,N,720,2001,West,124317.33,Year,Y,Certified
69ca8ebf82d567a0f78eb47f,EZYV386,Europe,Bachelor's,N,N,2948,1967,West,323.7,Year,Y,Certified
69ca8ebf82d567a0f78eb480,EZYV387,Asia,Doctorate,Y,N,3962,2011,Northeast,73225.28,Year,Y,Certified
69ca8ebf82d567a0f78eb481,EZYV388,Africa,Master's,Y,N,4857,2001,Northeast,101949.05,Year,Y,Certified
69ca8ebf82d567a0f78eb482,EZYV389,North America,Doctorate,N,N,1200,1996,Midwest,107875.51,Year,Y,Certified
69ca8ebf82d567a0f78eb483,EZYV390,North America,Master's,Y,N,2579,2007,West,68683.19,Year,Y,Certified
69ca8ebf82d567a0f78eb484,EZYV391,South America,High School,N,N,1864,1911,Island,137985.25,Year,Y,Denied
69ca8ebf82d567a0f78eb485,EZYV392,Europe,Bachelor's,N,N,202,1986,West,35868.69,Year,Y,Certified
69ca8ebf82d567a0f78eb486,EZYV393,Asia,Bachelor's,Y,N,51,2003,West,21976.68,Year,Y,Certified
69ca8ebf82d567a0f78eb487,EZYV394,Europe,Bachelor's,N,Y,3628,2000,Northeast,79840.12,Year,Y,Denied
69ca8ebf82d567a0f78eb488,EZYV395,Asia,Bachelor's,Y,N,1872,1926,West,99201.01,Year,Y,Certified
69ca8ebf82d567a0f78eb489,EZYV396,North America,Bachelor's,Y,N,869,2001,West,64084.23,Year,Y,Certified
69ca8ebf82d567a0f78eb48a,EZYV397,North America,High School,Y,N,693,1999,West,123519.71,Year,Y,Certified
69ca8ebf82d567a0f78eb48b,EZYV398,Europe,Doctorate,Y,N,1525,1978,West,11287.42,Year,Y,Certified
69ca8ebf82d567a0f78eb48c,EZYV399,Asia,Master's,Y,N,1584,1984,Midwest,45261.26,Year,Y,Certified
69ca8ebf82d567a0f78eb48d,EZYV400,Asia,Master's,N,N,448,2006,Northeast,112831.03,Year,Y,Denied
69ca8ebf82d567a0f78eb48e,EZYV401,Europe,Bachelor's,Y,N,714,1873,West,113927.99,Week,Y,Certified
69ca8ebf82d567a0f78eb48f,EZYV402,Asia,Bachelor's,Y,Y,1000,1848,West,103200.45,Year,Y,Certified
69ca8ebf82d567a0f78eb490,EZYV403,Asia,Master's,N,N,1983,2002,South,33049.76,Year,Y,Certified
69ca8ebf82d567a0f78eb491,EZYV404,Asia,Master's,N,N,525,2001,West,113911.27,Year,N,Denied
69ca8ebf82d567a0f78eb492,EZYV405,Asia,Bachelor's,Y,N,997,2001,Midwest,197676.15,Year,Y,Certified
69ca8ebf82d567a0f78eb493,EZYV406,North America,High School,N,N,2290,2015,Northeast,293.3152,Hour,Y,Denied
69ca8ebf82d567a0f78eb494,EZYV407,North America,Bachelor's,Y,N,153,1972,Midwest,206.4596,Hour,Y,Certified
69ca8ebf82d567a0f78eb495,EZYV408,Asia,Master's,N,N,1313,1889,Midwest,157199.78,Year,Y,Certified
69ca8ebf82d567a0f78eb496,EZYV409,Asia,Doctorate,Y,N,3659,1876,South,81806.42,Year,Y,Certified
69ca8ebf82d567a0f78eb497,EZYV410,Asia,Bachelor's,Y,Y,4713,1968,West,100969.89,Year,Y,Certified
69ca8ebf82d567a0f78eb498,EZYV411,Asia,Master's,Y,N,979,1852,Northeast,59533.78,Year,Y,Certified
69ca8ebf82d567a0f78eb499,EZYV412,Europe,High School,N,N,1010,2007,West,27345.68,Year,Y,Denied
69ca8ebf82d567a0f78eb49a,EZYV413,Asia,Bachelor's,Y,Y,2105,2000,West,26459.67,Year,Y,Certified
69ca8ebf82d567a0f78eb49b,EZYV414,North America,High School,N,Y,23483,2000,South,65681.0,Year,Y,Certified
69ca8ebf82d567a0f78eb49c,EZYV415,Europe,Doctorate,N,N,4651,1938,South,12367.86,Year,Y,Certified
69ca8ebf82d567a0f78eb49d,EZYV416,North America,Master's,N,N,1178,1859,Northeast,297.1948,Hour,Y,Denied
69ca8ebf82d567a0f78eb49e,EZYV417,Asia,Master's,Y,Y,690,2013,Northeast,79380.0,Year,Y,Certified
69ca8ebf82d567a0f78eb49f,EZYV418,Asia,Master's,N,N,2549,1993,South,108989.75,Year,N,Certified
69ca8ebf82d567a0f78eb4a0,EZYV419,Asia,Bachelor's,Y,N,1363,1982,South,56188.13,Year,Y,Certified
69ca8ebf82d567a0f78eb4a1,EZYV420,Asia,Bachelor's,N,N,2517,2005,South,188992.63,Year,N,Certified
69ca8ebf82d567a0f78eb4a2,EZYV421,Asia,Bachelor's,Y,N,3094,1986,South,42657.8,Year,Y,Certified
69ca8ebf82d567a0f78eb4a3,EZYV422,South America,Bachelor's,N,Y,2378,2005,West,94230.51,Year,Y,Denied
69ca8ebf82d567a0f78eb4a4,EZYV423,North America,Bachelor's,Y,N,3817,2010,Northeast,20141.7,Year,Y,Denied
69ca8ebf82d567a0f78eb4a5,EZYV424,Europe,Master's,Y,N,4247,2005,West,18679.63,Year,Y,Certified
69ca8ebf82d567a0f78eb4a6,EZYV425,Asia,Doctorate,Y,N,2109,2002,Northeast,27280.53,Year,N,Certified
69ca8ebf82d567a0f78eb4a7,EZYV426,North America,Master's,N,N,1847,2002,South,299.6081,Hour,Y,Certified
69ca8ebf82d567a0f78eb4a8,EZYV427,Asia,Master's,N,N,2675,1997,Midwest,102915.07,Year,Y,Certified
69ca8ebf82d567a0f78eb4a9,EZYV428,Asia,Doctorate,Y,N,1121,2008,West,230750.48,Year,N,Certified
69ca8ebf82d567a0f78eb4aa,EZYV429,Asia,Master's,Y,N,3696,2001,Northeast,100.98,Hour,Y,Certified
69ca8ebf82d567a0f78eb4ab,EZYV430,Asia,Bachelor's,N,N,3055,1847,Midwest,113440.66,Year,Y,Certified
69ca8ebf82d567a0f78eb4ac,EZYV431,Asia,High School,N,N,3282,2003,South,547.5103,Hour,Y,Certified
69ca8ebf82d567a0f78eb4ad,EZYV432,Asia,Bachelor's,Y,N,3466,1868,West,31023.47,Year,Y,Certified
69ca8ebf82d567a0f78eb4ae,EZYV433,Asia,Bachelor's,N,N,1496,2001,Northeast,95886.8,Year,N,Denied
69ca8ebf82d567a0f78eb4af,EZYV434,Asia,Bachelor's,N,N,2481,2008,Northeast,411.2051,Hour,Y,Denied
69ca8ebf82d567a0f78eb4b0,EZYV435,Asia,Master's,Y,N,1451,2009,South,129450.64,Year,N,Certified
69ca8ebf82d567a0f78eb4b1,EZYV436,Asia,Master's,N,N,1499,1969,Northeast,69068.26,Year,Y,Denied
69ca8ebf82d567a0f78eb4b2,EZYV437,Asia,High School,Y,Y,374,1911,West,27132.34,Year,Y,Denied
69ca8ebf82d567a0f78eb4b3,EZYV438,Asia,Master's,N,N,3537,1998,West,72239.48,Year,Y,Denied
69ca8ebf82d567a0f78eb4b4,EZYV439,Asia,High School,Y,N,4562,2006,Northeast,88925.59,Month,Y,Denied
69ca8ebf82d567a0f78eb4b5,EZYV440,Asia,Bachelor's,Y,N,1641,1985,South,67086.02,Year,Y,Certified
69ca8ebf82d567a0f78eb4b6,EZYV441,Asia,Master's,N,N,614,1999,West,83824.94,Year,Y,Denied
69ca8ebf82d567a0f78eb4b7,EZYV442,Asia,Bachelor's,Y,N,137,1993,South,23649.64,Year,Y,Certified
